"SESSION_ID","CONSUMED_QUANTITY","DESCRIPTION"
41200002624,,ULSMGO 0.1
41200002624,1.2100,LSHFO 0.5
41200002628,,ULSMGO 0.1
41200002628,,LSHFO 0.5
41200002632,,ULSMGO 0.1
41200002632,,LSHFO 0.5
41200002636,,ULSMGO 0.1
41200002636,7.5000,LSHFO 0.5
41200002638,,ULSMGO 0.1
41200002638,12.0000,LSHFO 0.5
41200002640,,ULSMGO 0.1
41200002640,11.9000,LSHFO 0.5
41200002642,,ULSMGO 0.1
41200002642,11.9000,LSHFO 0.5
41200002644,,ULSMGO 0.1
41200002644,1.0000,LSHFO 0.5
41200002654,,ULSMGO 0.1
41200002654,,LSHFO 0.5
41200002661,,ULSMGO 0.1
41200002661,0.1300,LSHFO 0.5
41200002665,,ULSMGO 0.1
41200002665,,LSHFO 0.5
41200002669,,ULSMGO 0.1
41200002669,0.1100,LSHFO 0.5
41200002673,0.0000,ULSMGO 0.1
41200002673,1.0000,LSHFO 0.5
41200002675,0.0000,ULSMGO 0.1
41200002675,11.0000,LSHFO 0.5
41200002677,0.0000,ULSMGO 0.1
41200002677,11.0000,LSHFO 0.5
41200002679,0.0000,ULSMGO 0.1
41200002679,11.0000,LSHFO 0.5
41200002681,0.0000,ULSMGO 0.1
41200002681,11.0000,LSHFO 0.5
41200002683,0.0000,ULSMGO 0.1
41200002683,11.0000,LSHFO 0.5
41200002685,0.0000,ULSMGO 0.1
41200002685,11.0000,LSHFO 0.5
41200002687,0.0000,ULSMGO 0.1
41200002687,11.0000,LSHFO 0.5
41200002689,0.0000,ULSMGO 0.1
41200002689,11.0000,LSHFO 0.5
41200002691,0.0000,ULSMGO 0.1
41200002691,11.0000,LSHFO 0.5
41200002693,0.0000,ULSMGO 0.1
41200002693,11.0000,LSHFO 0.5
41200002695,,ULSMGO 0.1
41200002695,3.0000,LSHFO 0.5
41200002706,,ULSMGO 0.1
41200002706,,LSHFO 0.5
41200002710,,ULSMGO 0.1
41200002710,1.1000,LSHFO 0.5
41200002716,,ULSMGO 0.1
41200002716,,LSHFO 0.5
41200002720,,ULSMGO 0.1
41200002720,1.8600,LSHFO 0.5
41200002724,0.0000,ULSMGO 0.1
41200002724,5.3600,LSHFO 0.5
41200002726,,ULSMGO 0.1
41200002726,7.9000,LSHFO 0.5
41200002734,,ULSMGO 0.1
41200002734,1.1000,LSHFO 0.5
41200002738,,ULSMGO 0.1
41200002738,,LSHFO 0.5
41200002742,,ULSMGO 0.1
41200002742,,LSHFO 0.5
41200002746,,ULSMGO 0.1
41200002746,8.0200,LSHFO 0.5
41200002749,,ULSMGO 0.1
41200002749,8.0000,LSHFO 0.5
41200002766,,ULSMGO 0.1
41200002766,1.5300,LSHFO 0.5
41200002770,,ULSMGO 0.1
41200002770,,LSHFO 0.5
41200002772,,ULSMGO 0.1
41200002772,,LSHFO 0.5
41200002774,0.0000,ULSMGO 0.1
41200002774,0.0000,LSHFO 0.5
41200002776,,ULSMGO 0.1
41200002776,,LSHFO 0.5
41200002780,,ULSMGO 0.1
41200002780,,LSHFO 0.5
41200002784,0.0000,ULSMGO 0.1
41200002784,0.0000,LSHFO 0.5
41200002788,,ULSMGO 0.1
41200002788,1.3900,LSHFO 0.5
41200002792,,ULSMGO 0.1
41200002792,12.1000,LSHFO 0.5
41200002794,,ULSMGO 0.1
41200002794,9.0700,LSHFO 0.5
41200002800,,ULSMGO 0.1
41200002800,1.9800,LSHFO 0.5
41200002804,0.0000,ULSMGO 0.1
41200002804,0.0000,LSHFO 0.5
41200002808,,ULSMGO 0.1
41200002808,1.1000,LSHFO 0.5
41200002820,,ULSMGO 0.1
41200002820,,LSHFO 0.5
41200002824,,ULSMGO 0.1
41200002824,,LSHFO 0.5
41200002828,,ULSMGO 0.1
41200002828,12.7500,LSHFO 0.5
41200002830,,ULSMGO 0.1
41200002830,13.1000,LSHFO 0.5
41200002832,,ULSMGO 0.1
41200002832,13.0000,LSHFO 0.5
41200002844,,ULSMGO 0.1
41200002844,6.5000,LSHFO 0.5
41200002852,,ULSMGO 0.1
41200002852,,LSHFO 0.5
41200002856,,ULSMGO 0.1
41200002856,0.7900,LSHFO 0.5
41200002860,,ULSMGO 0.1
41200002860,,LSHFO 0.5
41200002865,,ULSMGO 0.1
41200002865,0.5000,LSHFO 0.5
41200002869,,ULSMGO 0.1
41200002869,10.0000,LSHFO 0.5
41200002871,,ULSMGO 0.1
41200002871,2.0000,LSHFO 0.5
41200002877,,ULSMGO 0.1
41200002877,0.1500,LSHFO 0.5
41200002881,,ULSMGO 0.1
41200002881,,LSHFO 0.5
41200002885,,ULSMGO 0.1
41200002885,1.2000,LSHFO 0.5
41200002889,,ULSMGO 0.1
41200002889,,LSHFO 0.5
41200002894,,ULSMGO 0.1
41200002894,0.1500,LSHFO 0.5
41200002898,,ULSMGO 0.1
41200002898,,LSHFO 0.5
41200002902,,ULSMGO 0.1
41200002902,0.3000,LSHFO 0.5
41200002906,,ULSMGO 0.1
41200002906,5.0000,LSHFO 0.5
41200002908,,ULSMGO 0.1
41200002908,10.0000,LSHFO 0.5
41200002910,,ULSMGO 0.1
41200002910,11.0000,LSHFO 0.5
41200002912,,ULSMGO 0.1
41200002912,11.0000,LSHFO 0.5
41200002914,,ULSMGO 0.1
41200002914,8.0000,LSHFO 0.5
41200002920,,ULSMGO 0.1
41200002920,1.5000,LSHFO 0.5
41200002924,,ULSMGO 0.1
41200002924,,LSHFO 0.5
41200002928,,ULSMGO 0.1
41200002928,2.0000,LSHFO 0.5
41200002932,,ULSMGO 0.1
41200002932,1.5000,LSHFO 0.5
41200002934,,ULSMGO 0.1
41200002934,11.0000,LSHFO 0.5
41200002936,,ULSMGO 0.1
41200002936,4.0000,LSHFO 0.5
41200002942,0.0000,ULSMGO 0.1
41200002942,0.5000,LSHFO 0.5
41200002946,0.0000,ULSMGO 0.1
41200002946,0.0000,LSHFO 0.5
41200002948,0.0000,ULSMGO 0.1
41200002948,0.0000,LSHFO 0.5
41200002950,,ULSMGO 0.1
41200002950,,LSHFO 0.5
41200002953,0.0000,ULSMGO 0.1
41200002953,0.0000,LSHFO 0.5
41200002957,,ULSMGO 0.1
41200002957,1.5000,LSHFO 0.5
41200002961,,ULSMGO 0.1
41200002961,,LSHFO 0.5
41200002965,,ULSMGO 0.1
41200002965,2.0150,LSHFO 0.5
41200002969,0.0000,ULSMGO 0.1
41200002969,12.0000,LSHFO 0.5
41200002971,,ULSMGO 0.1
41200002971,12.7500,LSHFO 0.5
41200002973,,ULSMGO 0.1
41200002973,,LSHFO 0.5
41200002977,,ULSMGO 0.1
41200002977,12.7500,LSHFO 0.5
41200002979,,ULSMGO 0.1
41200002979,12.7500,LSHFO 0.5
41200002981,,ULSMGO 0.1
41200002981,12.7500,LSHFO 0.5
41200002983,,ULSMGO 0.1
41200002983,11.0000,LSHFO 0.5
41200002989,,ULSMGO 0.1
41200002989,1.2500,LSHFO 0.5
41200002993,,ULSMGO 0.1
41200002993,,LSHFO 0.5
41200002999,,ULSMGO 0.1
41200002999,0.2500,LSHFO 0.5
41200003003,,ULSMGO 0.1
41200003003,10.7500,LSHFO 0.5
41200003008,,ULSMGO 0.1
41200003008,11.5000,LSHFO 0.5
41200003010,,ULSMGO 0.1
41200003010,11.5000,LSHFO 0.5
41200003012,,ULSMGO 0.1
41200003012,8.5000,LSHFO 0.5
41200003033,,ULSMGO 0.1
41200003033,0.2500,LSHFO 0.5
41200003037,,ULSMGO 0.1
41200003037,,LSHFO 0.5
41200003045,,ULSMGO 0.1
41200003045,,LSHFO 0.5
41200003049,,ULSMGO 0.1
41200003049,0.2500,LSHFO 0.5
41200003053,,ULSMGO 0.1
41200003053,1.5000,LSHFO 0.5
41200003055,,ULSMGO 0.1
41200003055,12.0000,LSHFO 0.5
41200003057,,ULSMGO 0.1
41200003057,12.0000,LSHFO 0.5
41200003059,,ULSMGO 0.1
41200003059,12.5000,LSHFO 0.5
41200003061,,ULSMGO 0.1
41200003061,9.5000,LSHFO 0.5
41200003067,,ULSMGO 0.1
41200003067,0.3500,LSHFO 0.5
41200003071,,ULSMGO 0.1
41200003071,,LSHFO 0.5
41200003075,,ULSMGO 0.1
41200003075,0.1500,LSHFO 0.5
41200003079,,ULSMGO 0.1
41200003079,11.0000,LSHFO 0.5
41200003081,,ULSMGO 0.1
41200003081,4.5000,LSHFO 0.5
41200003085,,ULSMGO 0.1
41200003085,0.5000,LSHFO 0.5
41200003098,,ULSMGO 0.1
41200003098,0.1000,LSHFO 0.5
41200003102,,ULSMGO 0.1
41200003102,,LSHFO 0.5
41200003108,,ULSMGO 0.1
41200003108,0.2000,LSHFO 0.5
41200003112,,ULSMGO 0.1
41200003112,8.6000,LSHFO 0.5
41200003114,,ULSMGO 0.1
41200003114,8.7000,LSHFO 0.5
41200003121,,ULSMGO 0.1
41200003121,0.2000,LSHFO 0.5
41200003125,,ULSMGO 0.1
41200003125,,LSHFO 0.5
41200003133,,ULSMGO 0.1
41200003133,,LSHFO 0.5
41200003137,,ULSMGO 0.1
41200003137,0.2000,LSHFO 0.5
41200003143,,ULSMGO 0.1
41200003143,8.8000,LSHFO 0.5
41200003145,,ULSMGO 0.1
41200003145,9.5000,LSHFO 0.5
41200003147,,ULSMGO 0.1
41200003147,11.0000,LSHFO 0.5
41200003149,,ULSMGO 0.1
41200003149,3.1000,LSHFO 0.5
41200003151,,ULSMGO 0.1
41200003151,2.3300,LSHFO 0.5
41200003160,,ULSMGO 0.1
41200003160,0.3400,LSHFO 0.5
41200003164,,ULSMGO 0.1
41200003164,,LSHFO 0.5
41200003168,,ULSMGO 0.1
41200003168,0.1800,LSHFO 0.5
41200003172,,ULSMGO 0.1
41200003172,,LSHFO 0.5
41200003180,,ULSMGO 0.1
41200003180,0.1300,LSHFO 0.5
41200003184,,ULSMGO 0.1
41200003184,2.7500,LSHFO 0.5
41200003186,,ULSMGO 0.1
41200003186,2.7500,LSHFO 0.5
41200003188,0.0000,ULSMGO 0.1
41200003188,9.0100,LSHFO 0.5
41200003190,0.0000,ULSMGO 0.1
41200003190,10.9900,LSHFO 0.5
41200003192,0.0000,ULSMGO 0.1
41200003192,9.6000,LSHFO 0.5
41200003194,0.0000,ULSMGO 0.1
41200003194,0.5000,LSHFO 0.5
41200003200,,ULSMGO 0.1
41200003200,0.2900,LSHFO 0.5
41200003204,,ULSMGO 0.1
41200003204,,LSHFO 0.5
41200003209,,ULSMGO 0.1
41200003209,0.3100,LSHFO 0.5
41200003213,,ULSMGO 0.1
41200003213,,LSHFO 0.5
41200003217,,ULSMGO 0.1
41200003217,0.1500,LSHFO 0.5
41200003221,,ULSMGO 0.1
41200003221,3.5000,LSHFO 0.5
41200003223,,ULSMGO 0.1
41200003223,7.2000,LSHFO 0.5
41200003225,,ULSMGO 0.1
41200003225,7.3000,LSHFO 0.5
41200003227,,ULSMGO 0.1
41200003227,1.2700,LSHFO 0.5
41200003235,,ULSMGO 0.1
41200003235,0.4000,LSHFO 0.5
41200003239,,ULSMGO 0.1
41200003239,,LSHFO 0.5
41200003243,,ULSMGO 0.1
41200003243,0.9700,LSHFO 0.5
41200003248,0.0000,ULSMGO 0.1
41200003248,0.0000,LSHFO 0.5
41200003252,,ULSMGO 0.1
41200003252,0.1000,LSHFO 0.5
41200003257,,ULSMGO 0.1
41200003257,,LSHFO 0.5
41200003261,,ULSMGO 0.1
41200003261,0.0900,LSHFO 0.5
41200003266,,ULSMGO 0.1
41200003266,1.5000,LSHFO 0.5
41200003268,,ULSMGO 0.1
41200003268,9.0100,LSHFO 0.5
41200003271,,ULSMGO 0.1
41200003271,9.1000,LSHFO 0.5
41200003273,,ULSMGO 0.1
41200003273,7.5000,LSHFO 0.5
41200003280,,ULSMGO 0.1
41200003280,0.1800,LSHFO 0.5
41200003284,,ULSMGO 0.1
41200003284,,LSHFO 0.5
41200003286,,ULSMGO 0.1
41200003286,,LSHFO 0.5
41200003290,,ULSMGO 0.1
41200003290,0.6000,LSHFO 0.5
41200003294,,ULSMGO 0.1
41200003294,,LSHFO 0.5
41200003298,,ULSMGO 0.1
41200003298,0.0800,LSHFO 0.5
41200003302,,ULSMGO 0.1
41200003302,3.1900,LSHFO 0.5
41200003304,0.0000,ULSMGO 0.1
41200003304,12.1000,LSHFO 0.5
41200003306,0.0000,ULSMGO 0.1
41200003306,11.9000,LSHFO 0.5
41200003308,,ULSMGO 0.1
41200003308,2.0000,LSHFO 0.5
41200003314,,ULSMGO 0.1
41200003314,0.2200,LSHFO 0.5
41200003318,,ULSMGO 0.1
41200003318,,LSHFO 0.5
41200003322,,ULSMGO 0.1
41200003322,0.6000,LSHFO 0.5
41200003326,,ULSMGO 0.1
41200003326,,LSHFO 0.5
41200003330,,ULSMGO 0.1
41200003330,0.4600,LSHFO 0.5
41200003334,,ULSMGO 0.1
41200003334,9.0100,LSHFO 0.5
41200003336,,ULSMGO 0.1
41200003336,11.0000,LSHFO 0.5
41200003339,,ULSMGO 0.1
41200003339,8.0000,LSHFO 0.5
41200003346,,ULSMGO 0.1
41200003346,1.7000,LSHFO 0.5
41200003350,,ULSMGO 0.1
41200003350,,LSHFO 0.5
41200003356,,ULSMGO 0.1
41200003356,1.0000,LSHFO 0.5
41200003360,,ULSMGO 0.1
41200003360,0.4000,LSHFO 0.5
41200003362,,ULSMGO 0.1
41200003362,11.1000,LSHFO 0.5
41200003364,0.0000,ULSMGO 0.1
41200003364,10.2000,LSHFO 0.5
41200003366,,ULSMGO 0.1
41200003366,11.3000,LSHFO 0.5
41200003368,,ULSMGO 0.1
41200003368,1.2900,LSHFO 0.5
41200003374,0.0000,ULSMGO 0.1
41200003374,5.9000,LSHFO 0.5
41200003378,0.0000,ULSMGO 0.1
41200003378,0.0000,LSHFO 0.5
41200003382,0.0000,ULSMGO 0.1
41200003382,1.0000,LSHFO 0.5
41200003386,,ULSMGO 0.1
41200003386,0.5000,LSHFO 0.5
41200003388,0.0000,ULSMGO 0.1
41200003388,10.0000,LSHFO 0.5
41200003394,,ULSMGO 0.1
41200003394,2.0800,LSHFO 0.5
41200003398,,ULSMGO 0.1
41200003398,,LSHFO 0.5
41200003406,,ULSMGO 0.1
41200003406,0.1500,LSHFO 0.5
41200003410,,ULSMGO 0.1
41200003410,,LSHFO 0.5
41200003410,0.0000,ULSMGO 0.1
41200003415,0.0000,ULSMGO 0.1
41200003415,0.2700,LSHFO 0.5
41200003419,,ULSMGO 0.1
41200003419,1.1000,LSHFO 0.5
41200003421,,ULSMGO 0.1
41200003421,10.1000,LSHFO 0.5
41200003423,,ULSMGO 0.1
41200003423,3.6000,LSHFO 0.5
41200003435,,ULSMGO 0.1
41200003435,0.3000,LSHFO 0.5
41200003439,0.0000,ULSMGO 0.1
41200003439,0.0000,LSHFO 0.5
41200003441,0.0000,ULSMGO 0.1
41200003441,0.0000,LSHFO 0.5
41200003445,,ULSMGO 0.1
41200003445,1.0100,LSHFO 0.5
41200003449,0.0000,ULSMGO 0.1
41200003449,0.0000,LSHFO 0.5
41200003449,0.0000,LSHFO 0.5
41200003449,0.0000,VLSHFO 0.1
41200003453,,ULSMGO 0.1
41200003453,0.3900,LSHFO 0.5
41200003453,,LSHFO 0.5
41200003457,,ULSMGO 0.1
41200003457,4.5000,LSHFO 0.5
41200003457,,LSHFO 0.5
41200003459,,ULSMGO 0.1
41200003459,3.6000,LSHFO 0.5
41200003459,7.3300,LSHFO 0.5
41200003461,,ULSMGO 0.1
41200003461,,LSHFO 0.5
41200003461,11.3000,LSHFO 0.5
41200003463,0.0000,ULSMGO 0.1
41200003463,0.0000,LSHFO 0.5
41200003463,8.0000,LSHFO 0.5
41200003470,0.0000,ULSMGO 0.1
41200003470,0.0000,LSHFO 0.5
41200003470,0.4000,LSHFO 0.5
41200003474,,ULSMGO 0.1
41200003474,,LSHFO 0.5
41200003474,,LSHFO 0.5
41200003479,0.0000,ULSMGO 0.1
41200003479,0.0000,LSHFO 0.5
41200003479,0.2000,LSHFO 0.5
41200003483,,ULSMGO 0.1
41200003483,,LSHFO 0.5
41200003483,5.1000,LSHFO 0.5
41200003485,,ULSMGO 0.1
41200003485,,LSHFO 0.5
41200003485,9.1000,LSHFO 0.5
41200003488,,ULSMGO 0.1
41200003488,,LSHFO 0.5
41200003488,5.3000,LSHFO 0.5
41200003498,,ULSMGO 0.1
41200003498,,LSHFO 0.5
41200003498,0.3000,LSHFO 0.5
41200003502,,ULSMGO 0.1
41200003502,,LSHFO 0.5
41200003502,,LSHFO 0.5
41200003508,,ULSMGO 0.1
41200003508,,LSHFO 0.5
41200003508,0.0060,LSHFO 0.5
41200003512,,ULSMGO 0.1
41200003512,,LSHFO 0.5
41200003512,5.9900,LSHFO 0.5
41200003516,,ULSMGO 0.1
41200003516,,LSHFO 0.5
41200003516,8.9000,LSHFO 0.5
41200003518,,ULSMGO 0.1
41200003518,,LSHFO 0.5
41200003518,9.1000,LSHFO 0.5
41200003521,,ULSMGO 0.1
41200003521,,LSHFO 0.5
41200003521,9.2000,LSHFO 0.5
41200003523,,ULSMGO 0.1
41200003523,,LSHFO 0.5
41200003523,9.3000,LSHFO 0.5
41200003525,,ULSMGO 0.1
41200003525,,LSHFO 0.5
41200003525,9.9000,LSHFO 0.5
41200003527,,ULSMGO 0.1
41200003527,,LSHFO 0.5
41200003527,4.2000,LSHFO 0.5
41200003534,,ULSMGO 0.1
41200003534,,LSHFO 0.5
41200003534,0.6100,LSHFO 0.5
41200003539,,ULSMGO 0.1
41200003539,,LSHFO 0.5
41200003539,,LSHFO 0.5
41200003544,,ULSMGO 0.1
41200003544,,LSHFO 0.5
41200003544,0.6000,LSHFO 0.5
41200003548,,ULSMGO 0.1
41200003548,,LSHFO 0.5
41200003548,6.0000,LSHFO 0.5
41200003550,,ULSMGO 0.1
41200003550,,LSHFO 0.5
41200003550,8.6000,LSHFO 0.5
41200003556,,ULSMGO 0.1
41200003556,,LSHFO 0.5
41200003556,0.5000,LSHFO 0.5
41200003560,,ULSMGO 0.1
41200003560,,LSHFO 0.5
41200003560,,LSHFO 0.5
41200003565,,ULSMGO 0.1
41200003565,,LSHFO 0.5
41200003565,0.3000,LSHFO 0.5
41200003573,,ULSMGO 0.1
41200003573,,LSHFO 0.5
41200003573,6.9000,LSHFO 0.5
41200003575,,ULSMGO 0.1
41200003575,,LSHFO 0.5
41200003575,9.0000,LSHFO 0.5
41200003577,0.0000,ULSMGO 0.1
41200003577,0.0000,LSHFO 0.5
41200003577,8.5000,LSHFO 0.5
41200003585,,ULSMGO 0.1
41200003585,,LSHFO 0.5
41200003585,0.2500,LSHFO 0.5
41200003589,,ULSMGO 0.1
41200003589,,LSHFO 0.5
41200003589,,LSHFO 0.5
41200003594,,ULSMGO 0.1
41200003594,,LSHFO 0.5
41200003594,1.2000,LSHFO 0.5
41200003598,,ULSMGO 0.1
41200003598,,LSHFO 0.5
41200003598,,LSHFO 0.5
41200003602,,ULSMGO 0.1
41200003602,,LSHFO 0.5
41200003602,1.0000,LSHFO 0.5
41200003606,,ULSMGO 0.1
41200003606,,LSHFO 0.5
41200003606,6.0000,LSHFO 0.5
41200003608,,ULSMGO 0.1
41200003608,,LSHFO 0.5
41200003608,12.0000,LSHFO 0.5
41200003610,,ULSMGO 0.1
41200003610,,LSHFO 0.5
41200003610,12.0000,LSHFO 0.5
41200003612,,ULSMGO 0.1
41200003612,,LSHFO 0.5
41200003612,12.0000,LSHFO 0.5
41200003614,,ULSMGO 0.1
41200003614,,LSHFO 0.5
41200003614,12.0000,LSHFO 0.5
41200003616,,ULSMGO 0.1
41200003616,,LSHFO 0.5
41200003616,12.0000,LSHFO 0.5
41200003618,,ULSMGO 0.1
41200003618,,LSHFO 0.5
41200003618,9.5000,LSHFO 0.5
41200003624,,ULSMGO 0.1
41200003624,,LSHFO 0.5
41200003624,1.5000,LSHFO 0.5
41200003628,,ULSMGO 0.1
41200003628,,LSHFO 0.5
41200003628,,LSHFO 0.5
41200003632,,ULSMGO 0.1
41200003632,,LSHFO 0.5
41200003632,0.5000,LSHFO 0.5
41200003636,,ULSMGO 0.1
41200003636,,LSHFO 0.5
41200003636,1.5000,LSHFO 0.5
41200003638,,ULSMGO 0.1
41200003638,,LSHFO 0.5
41200003638,12.0000,LSHFO 0.5
41200003640,,ULSMGO 0.1
41200003640,,LSHFO 0.5
41200003640,12.0000,LSHFO 0.5
41200003642,,ULSMGO 0.1
41200003642,,LSHFO 0.5
41200003642,12.0000,LSHFO 0.5
41200003644,,ULSMGO 0.1
41200003644,3.0000,LSHFO 0.5
41200003644,8.2500,LSHFO 0.5
41200003646,,ULSMGO 0.1
41200003646,12.0000,LSHFO 0.5
41200003648,,ULSMGO 0.1
41200003648,10.5000,LSHFO 0.5
41200003650,,ULSMGO 0.1
41200003650,10.0000,LSHFO 0.5
41200003661,,ULSMGO 0.1
41200003661,0.5000,LSHFO 0.5
41200003666,,ULSMGO 0.1
41200003666,,LSHFO 0.5
41200003670,,ULSMGO 0.1
41200003670,0.2500,LSHFO 0.5
41200003674,,ULSMGO 0.1
41200003674,,LSHFO 0.5
41200003678,,ULSMGO 0.1
41200003678,0.2500,LSHFO 0.5
41200003682,,ULSMGO 0.1
41200003682,10.0000,LSHFO 0.5
41200003684,,ULSMGO 0.1
41200003684,12.0000,LSHFO 0.5
41200003686,,ULSMGO 0.1
41200003686,12.0000,LSHFO 0.5
41200003688,,ULSMGO 0.1
41200003688,11.0000,LSHFO 0.5
41200003694,,ULSMGO 0.1
41200003694,,LSHFO 0.5
41200003698,,ULSMGO 0.1
41200003698,,LSHFO 0.5
41200003702,,ULSMGO 0.1
41200003702,0.1000,LSHFO 0.5
41200003706,,ULSMGO 0.1
41200003706,10.0000,LSHFO 0.5
41200003709,,ULSMGO 0.1
41200003709,5.0000,LSHFO 0.5
41200003738,,ULSMGO 0.1
41200003738,0.5000,LSHFO 0.5
41200003742,,ULSMGO 0.1
41200003742,,LSHFO 0.5
41200003746,,ULSMGO 0.1
41200003746,0.1000,LSHFO 0.5
41200003750,,ULSMGO 0.1
41200003750,10.0000,LSHFO 0.5
41200003752,,ULSMGO 0.1
41200003752,12.0000,LSHFO 0.5
41200003777,0.0000,ULSMGO 0.1
41200003777,4.8000,LSHFO 0.5
41200003783,,ULSMGO 0.1
41200003783,0.2000,LSHFO 0.5
41200003787,,ULSMGO 0.1
41200003787,,LSHFO 0.5
41200003791,,ULSMGO 0.1
41200003791,0.3000,LSHFO 0.5
41200003795,,ULSMGO 0.1
41200003795,,LSHFO 0.5
41200003799,,ULSMGO 0.1
41200003799,0.3000,LSHFO 0.5
41200003804,,ULSMGO 0.1
41200003804,7.0000,LSHFO 0.5
41200003808,,ULSMGO 0.1
41200003808,9.5000,LSHFO 0.5
41200003810,,ULSMGO 0.1
41200003810,9.5000,LSHFO 0.5
41200003812,,ULSMGO 0.1
41200003812,9.5000,LSHFO 0.5
41200003814,,ULSMGO 0.1
41200003814,1.5000,LSHFO 0.5
41200003826,,ULSMGO 0.1
41200003826,0.2000,LSHFO 0.5
41200003831,,ULSMGO 0.1
41200003831,,LSHFO 0.5
41200003836,,ULSMGO 0.1
41200003836,0.2000,LSHFO 0.5
41200003841,,ULSMGO 0.1
41200003841,7.0000,LSHFO 0.5
41200003843,,ULSMGO 0.1
41200003843,8.5000,LSHFO 0.5
41200003845,,ULSMGO 0.1
41200003845,8.0000,LSHFO 0.5
41200003847,,ULSMGO 0.1
41200003847,1.0000,LSHFO 0.5
41200003854,,ULSMGO 0.1
41200003854,1.3000,LSHFO 0.5
41200003858,,ULSMGO 0.1
41200003858,,LSHFO 0.5
41200003862,,ULSMGO 0.1
41200003862,0.5980,LSHFO 0.5
41200003866,,ULSMGO 0.1
41200003866,2.3000,LSHFO 0.5
41200003869,,ULSMGO 0.1
41200003869,10.0000,LSHFO 0.5
41200003871,,ULSMGO 0.1
41200003871,2.5000,LSHFO 0.5
41200003873,,ULSMGO 0.1
41200003873,9.5000,LSHFO 0.5
41200003877,,ULSMGO 0.1
41200003877,11.0000,LSHFO 0.5
41200003879,,ULSMGO 0.1
41200003879,11.0000,LSHFO 0.5
41200003881,,ULSMGO 0.1
41200003881,2.5000,LSHFO 0.5
41200003888,,ULSMGO 0.1
41200003888,0.3000,LSHFO 0.5
41200003892,,ULSMGO 0.1
41200003892,,LSHFO 0.5
41200003896,,ULSMGO 0.1
41200003896,0.2000,LSHFO 0.5
41200003900,,ULSMGO 0.1
41200003900,11.5000,LSHFO 0.5
41200004081,,ULSMGO 0.1
41200004081,0.3300,LSHFO 0.5
41200004085,,ULSMGO 0.1
41200004085,,LSHFO 0.5
41200004089,,ULSMGO 0.1
41200004089,0.0900,LSHFO 0.5
41200004093,,ULSMGO 0.1
41200004093,7.0000,LSHFO 0.5
41200004095,,ULSMGO 0.1
41200004095,9.0000,LSHFO 0.5
41200004097,,ULSMGO 0.1
41200004097,12.0000,LSHFO 0.5
41200004108,,ULSMGO 0.1
41200004108,0.1900,LSHFO 0.5
41200004112,,ULSMGO 0.1
41200004112,,LSHFO 0.5
41200004117,,ULSMGO 0.1
41200004117,0.6500,LSHFO 0.5
41200004121,0.0000,ULSMGO 0.1
41200004121,0.0000,LSHFO 0.5
41200004125,,ULSMGO 0.1
41200004125,0.3800,LSHFO 0.5
41200004129,,ULSMGO 0.1
41200004129,,LSHFO 0.5
41200004131,,ULSMGO 0.1
41200004131,9.0000,LSHFO 0.5
41200004133,,ULSMGO 0.1
41200004133,8.9000,LSHFO 0.5
41200004135,,ULSMGO 0.1
41200004135,5.0000,LSHFO 0.5
41200004142,,ULSMGO 0.1
41200004142,0.3800,LSHFO 0.5
41200004146,,ULSMGO 0.1
41200004146,,LSHFO 0.5
41200004148,,ULSMGO 0.1
41200004148,,LSHFO 0.5
41200004150,,ULSMGO 0.1
41200004150,,LSHFO 0.5
41200004154,,ULSMGO 0.1
41200004154,0.3000,LSHFO 0.5
41200004158,,ULSMGO 0.1
41200004158,,LSHFO 0.5
41200004162,,ULSMGO 0.1
41200004162,0.0800,LSHFO 0.5
41200004176,,ULSMGO 0.1
41200004176,1.0300,LSHFO 0.5
41200004178,,ULSMGO 0.1
41200004178,8.9000,LSHFO 0.5
41200004180,,ULSMGO 0.1
41200004180,8.9000,LSHFO 0.5
41200004182,0.0000,ULSMGO 0.1
41200004182,6.8500,LSHFO 0.5
41200004239,,ULSMGO 0.1
41200004239,0.1000,LSHFO 0.5
41200004243,,ULSMGO 0.1
41200004243,,LSHFO 0.5
41200004247,,ULSMGO 0.1
41200004247,0.5000,LSHFO 0.5
41200004251,,ULSMGO 0.1
41200004251,,LSHFO 0.5
41200004255,,ULSMGO 0.1
41200004255,194.0000,LSHFO 0.5
41200004259,0.0000,ULSMGO 0.1
41200004259,8.6000,LSHFO 0.5
41200004261,0.0000,ULSMGO 0.1
41200004261,10.5000,LSHFO 0.5
41200004263,0.0000,ULSMGO 0.1
41200004263,11.0000,LSHFO 0.5
41200004270,,ULSMGO 0.1
41200004270,0.1500,LSHFO 0.5
41200004276,,ULSMGO 0.1
41200004276,,LSHFO 0.5
41200004280,,ULSMGO 0.1
41200004280,0.4000,LSHFO 0.5
41200004284,,ULSMGO 0.1
41200004284,,LSHFO 0.5
41200004289,,ULSMGO 0.1
41200004289,0.0900,LSHFO 0.5
41200004293,,ULSMGO 0.1
41200004293,1.0000,LSHFO 0.5
41200004295,,ULSMGO 0.1
41200004295,10.0000,LSHFO 0.5
41200004297,,ULSMGO 0.1
41200004297,9.8000,LSHFO 0.5
41200004299,,ULSMGO 0.1
41200004299,2.0000,LSHFO 0.5
41200004307,,ULSMGO 0.1
41200004307,0.1000,LSHFO 0.5
41200004311,0.0000,ULSMGO 0.1
41200004311,0.0000,LSHFO 0.5
